ontology,iteration,command_output,number_of_hypothesis_returned,algorithm_total_time,ontology_parsing_time,observation_time
doid.human-disease-ontology.589.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/DOID_4300> <http://purl.obolibrary.org/obo/DOID_162>)
Ontology size: 5
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont745991910833903>) VersionIRI(<null>))) [Axioms: 11 Logical Axioms: 11] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/DOID_0060122> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_2513> <http://purl.obolibrary.org/obo/DOID_3451>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4159> <http://purl.obolibrary.org/obo/DOID_0060122>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_2513> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3451> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4300> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3451> <http://purl.obolibrary.org/obo/DOID_4159>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4159> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0060122> <http://purl.obolibrary.org/obo/DOID_0050686>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4300> <http://purl.obolibrary.org/obo/DOID_2513>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont745991910833903>) VersionIRI(<null>))) [Axioms: 11 Logical Axioms: 11] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/DOID_0060122> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_2513> <http://purl.obolibrary.org/obo/DOID_3451>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4159> <http://purl.obolibrary.org/obo/DOID_0060122>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_2513> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3451> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4300> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3451> <http://purl.obolibrary.org/obo/DOID_4159>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4159> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0060122> <http://purl.obolibrary.org/obo/DOID_0050686>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_4300> <http://purl.obolibrary.org/obo/DOID_2513>) }
Done.
",1,0.04489946365356445,0.02276444435119629,4.886373996734619
doid.human-disease-ontology.589.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/DOID_903> <http://purl.obolibrary.org/obo/DOID_14566>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont745996915905403>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/DOID_3119> <http://purl.obolibrary.org/obo/DOID_0050686>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3119> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_162> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <http://purl.obolibrary.org/obo/DOID_162>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_903> <http://purl.obolibrary.org/obo/DOID_3119>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_903> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont745996915905403>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/DOID_3119> <http://purl.obolibrary.org/obo/DOID_0050686>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3119> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_162> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <http://purl.obolibrary.org/obo/DOID_162>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_903> <http://purl.obolibrary.org/obo/DOID_3119>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_903> <A_TOP>) }
Done.
",1,0.031223773956298828,0.022689342498779297,4.942660093307495
doid.human-disease-ontology.589.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/DOID_3909> <http://purl.obolibrary.org/obo/DOID_4>)
Ontology size: 8
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746002035339103>) VersionIRI(<null>))) [Axioms: 17 Logical Axioms: 17] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050615> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3905> <http://purl.obolibrary.org/obo/DOID_1324>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_162> <http://purl.obolibrary.org/obo/DOID_14566>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_162> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050615> <http://purl.obolibrary.org/obo/DOID_0050686>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3908> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_1324> <http://purl.obolibrary.org/obo/DOID_0050615>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_14566> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3910> <http://purl.obolibrary.org/obo/DOID_3908>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3909> <http://purl.obolibrary.org/obo/DOID_3910>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <http://purl.obolibrary.org/obo/DOID_162>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3909> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3905> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3908> <http://purl.obolibrary.org/obo/DOID_3905>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3910> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_1324> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746002035339103>) VersionIRI(<null>))) [Axioms: 17 Logical Axioms: 17] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050615> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3905> <http://purl.obolibrary.org/obo/DOID_1324>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_162> <http://purl.obolibrary.org/obo/DOID_14566>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_162> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050615> <http://purl.obolibrary.org/obo/DOID_0050686>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3908> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_1324> <http://purl.obolibrary.org/obo/DOID_0050615>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_14566> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3910> <http://purl.obolibrary.org/obo/DOID_3908>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3909> <http://purl.obolibrary.org/obo/DOID_3910>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_0050686> <http://purl.obolibrary.org/obo/DOID_162>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3909> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3905> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3908> <http://purl.obolibrary.org/obo/DOID_3905>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_3910> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/DOID_1324> <A_TOP>) }
Done.
",1,0.05178666114807129,0.02579045295715332,5.155771970748901
ecso.the-ecosystem-ontology.50.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.dataone.org/odo/ECSO_00002085> <http://purl.obolibrary.org/obo/PATO_0000001>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746007401306503>) VersionIRI(<null>))) [Axioms: 4 Logical Axioms: 4] First 20 axioms: {SubClassOf(<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic>) SubClassOf(<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic> <http://purl.obolibrary.org/obo/PATO_0000001>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746007401306503>) VersionIRI(<null>))) [Axioms: 4 Logical Axioms: 4] First 20 axioms: {SubClassOf(<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic>) SubClassOf(<http://ecoinformatics.org/oboe/oboe.1.2/oboe-core.owl#Characteristic> <http://purl.obolibrary.org/obo/PATO_0000001>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <A_TOP>) }
Done.
",2,0.023853063583374023,0.0234377384185791,5.5441203117370605
ecso.the-ecosystem-ontology.50.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/UO_0000203> <http://purl.obolibrary.org/obo/UO_0000000>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746013122199203>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/UO_0000203> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000202> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000051> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000202> <http://purl.obolibrary.org/obo/UO_0000051>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000203> <http://purl.obolibrary.org/obo/UO_0000202>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746013122199203>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/UO_0000203> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000202> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000051> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000202> <http://purl.obolibrary.org/obo/UO_0000051>) SubClassOf(<http://purl.obolibrary.org/obo/UO_0000203> <http://purl.obolibrary.org/obo/UO_0000202>) }
Done.
",1,0.025447368621826172,0.02330613136291504,5.479724645614624
ecso.the-ecosystem-ontology.50.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000089> <http://purl.obolibrary.org/obo/ENVO_00000012>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746018613641903>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000089> <http://purl.obolibrary.org/obo/ENVO_01000071>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000071> <http://purl.obolibrary.org/obo/ENVO_01000044>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000044> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000089> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000071> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746018613641903>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000089> <http://purl.obolibrary.org/obo/ENVO_01000071>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000071> <http://purl.obolibrary.org/obo/ENVO_01000044>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000044> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000089> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000071> <A_TOP>) }
Done.
",1,0.03201651573181152,0.022150278091430664,5.462896108627319
ecso.the-ecosystem-ontology.50.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/PATO_0002464> <http://purl.obolibrary.org/obo/BFO_0000002>)
Ontology size: 6
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746024337328203>) VersionIRI(<null>))) [Axioms: 13 Logical Axioms: 13] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000140> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001018> <http://purl.obolibrary.org/obo/PATO_0001241>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0002464> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <http://purl.obolibrary.org/obo/BFO_0000020>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001241> <http://purl.obolibrary.org/obo/PATO_0000001>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000005> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000020> <http://purl.obolibrary.org/obo/BFO_0000005>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0002464> <http://purl.obolibrary.org/obo/PATO_0000140>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000140> <http://purl.obolibrary.org/obo/PATO_0001018>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001241> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001018> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000020> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746024337328203>) VersionIRI(<null>))) [Axioms: 13 Logical Axioms: 13] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000140> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001018> <http://purl.obolibrary.org/obo/PATO_0001241>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0002464> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000001> <http://purl.obolibrary.org/obo/BFO_0000020>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001241> <http://purl.obolibrary.org/obo/PATO_0000001>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000005> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000020> <http://purl.obolibrary.org/obo/BFO_0000005>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0002464> <http://purl.obolibrary.org/obo/PATO_0000140>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0000140> <http://purl.obolibrary.org/obo/PATO_0001018>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001241> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/PATO_0001018> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000020> <A_TOP>) }
Done.
",1,0.04627513885498047,0.02008986473083496,5.653385877609253
ecso.the-ecosystem-ontology.50.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_36962> <http://purl.obolibrary.org/obo/CHEBI_23367>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746029889633103>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_36962> <http://purl.obolibrary.org/obo/CHEBI_33304>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33304> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33675> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_36962> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33675> <http://purl.obolibrary.org/obo/CHEBI_33579>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33579> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33304> <http://purl.obolibrary.org/obo/CHEBI_33675>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746029889633103>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_36962> <http://purl.obolibrary.org/obo/CHEBI_33304>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33304> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33675> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_36962> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33675> <http://purl.obolibrary.org/obo/CHEBI_33579>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33579> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/CHEBI_33304> <http://purl.obolibrary.org/obo/CHEBI_33675>) }
Done.
",1,0.03008866310119629,0.032720327377319336,5.56243371963501
ego.epigenome-ontology.1.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_0600034> <http://purl.obolibrary.org/obo/BFO_0000001>)
Ontology size: 4
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746035494569103>) VersionIRI(<null>))) [Axioms: 9 Logical Axioms: 9] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000015> <http://purl.obolibrary.org/obo/BFO_0000003>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0600034> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000417> <http://purl.obolibrary.org/obo/OBI_0000681>)) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000417> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <http://purl.obolibrary.org/obo/BFO_0000015>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0600034> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000417> <A_TOP>) <http://purl.obolibrary.org/obo/OBI_0000011>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000015> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000003> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746035494569103>) VersionIRI(<null>))) [Axioms: 9 Logical Axioms: 9] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000015> <http://purl.obolibrary.org/obo/BFO_0000003>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0600034> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000417> <http://purl.obolibrary.org/obo/OBI_0000681>)) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000417> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <http://purl.obolibrary.org/obo/BFO_0000015>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0600034> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000417> <A_TOP>) <http://purl.obolibrary.org/obo/OBI_0000011>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000015> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000003> <A_TOP>) }
Done.
",1,0.05206799507141113,0.027917146682739258,5.3198041915893555
ego.epigenome-ontology.1.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001786> <http://purl.obolibrary.org/obo/BFO_0000003>)
Ontology size: 4
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746040698236603>) VersionIRI(<null>))) [Axioms: 22 Logical Axioms: 22] First 20 axioms: {SubClassOf(<_A2> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/IAO_0000136> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001456> <http://purl.obolibrary.org/obo/OBI_1110129>) SubClassOf(<_A1> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/IAO_0000136> <http://purl.obolibrary.org/obo/GO_0071607>)) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000015> <A_TOP>) SubClassOf(<_A1> <http://purl.obolibrary.org/obo/IAO_0000030>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001456> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001786> <http://purl.obolibrary.org/obo/OBI_0001456>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <http://purl.obolibrary.org/obo/BFO_0000015>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <_A1>) <_A2>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001786> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/IAO_0000030> <A_TOP>) SubClassOf(<_A1> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <A_TOP>) <http://purl.obolibrary.org/obo/OBI_0000011>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_1110129> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001456> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <_A1>)) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/IAO_0000136> <http://purl.obolibrary.org/obo/GO_0071607>) <_A3>) SubClassOf(ObjectIntersectionOf(<_A2> <http://purl.obolibrary.org/obo/OBI_1110129>) <http://purl.obolibrary.org/obo/OBI_0001456>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont746040698236603>) VersionIRI(<null>))) [Axioms: 22 Logical Axioms: 22] First 20 axioms: {SubClassOf(<_A2> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/IAO_0000136> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001456> <http://purl.obolibrary.org/obo/OBI_1110129>) SubClassOf(<_A1> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/IAO_0000136> <http://purl.obolibrary.org/obo/GO_0071607>)) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000015> <A_TOP>) SubClassOf(<_A1> <http://purl.obolibrary.org/obo/IAO_0000030>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001456> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001786> <http://purl.obolibrary.org/obo/OBI_0001456>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000011> <http://purl.obolibrary.org/obo/BFO_0000015>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <_A1>) <_A2>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001786> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/IAO_0000030> <A_TOP>) SubClassOf(<_A1> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <A_TOP>) <http://purl.obolibrary.org/obo/OBI_0000011>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_1110129> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001456> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000299> <_A1>)) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/IAO_0000136> <http://purl.obolibrary.org/obo/GO_0071607>) <_A3>) SubClassOf(ObjectIntersectionOf(<_A2> <http://purl.obolibrary.org/obo/OBI_1110129>) <http://purl.obolibrary.org/obo/OBI_0001456>) }
Done.
",1,0.14264559745788574,0.02478194236755371,5.152355432510376
