ontology,iteration,command_output,number_of_hypothesis_returned,algorithm_total_time,ontology_parsing_time,observation_time
ecso.the-ecosystem-ontology.50.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002202> <http://purl.obolibrary.org/obo/ENVO_00010483>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775376038329303>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002202> <http://purl.obolibrary.org/obo/ENVO_00002114>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002114> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002114> <http://purl.obolibrary.org/obo/ENVO_00002007>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002202> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002007> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775376038329303>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002202> <http://purl.obolibrary.org/obo/ENVO_00002114>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002114> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002114> <http://purl.obolibrary.org/obo/ENVO_00002007>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002202> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002007> <A_TOP>) }
Done.
",1,0.10045981407165527,0.052399396896362305,10.73663878440857
ego.epigenome-ontology.1.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_1110083> <http://purl.obolibrary.org/obo/BFO_0000017>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775388789687803>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000023> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000017> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000023> <http://purl.obolibrary.org/obo/BFO_0000017>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775388789687803>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000023> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000017> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000023> <http://purl.obolibrary.org/obo/BFO_0000017>) }
Done.
",2,0.05314946174621582,0.04236555099487305,11.79862093925476
ego.epigenome-ontology.1.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000584> <http://purl.obolibrary.org/obo/OBI_0000932>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775398630109003>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000560> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000560> <http://purl.obolibrary.org/obo/OBI_0000038>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000584> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000038> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000584> <http://purl.obolibrary.org/obo/OBI_0000560>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775398630109003>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000560> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000560> <http://purl.obolibrary.org/obo/OBI_0000038>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000584> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000038> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000584> <http://purl.obolibrary.org/obo/OBI_0000560>) }
Done.
",1,0.08243107795715332,0.045040130615234375,9.047765016555786
ego.epigenome-ontology.1.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_0400119> <http://purl.obolibrary.org/obo/OBI_0000968>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775407742804703>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001034> <http://purl.obolibrary.org/obo/OBI_0000968>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000968> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001034> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775407742804703>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001034> <http://purl.obolibrary.org/obo/OBI_0000968>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000968> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001034> <A_TOP>) }
Done.
",2,0.042688608169555664,0.05070185661315918,9.119643449783325
ego.epigenome-ontology.1.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000064> <http://purl.obolibrary.org/obo/BFO_0000017>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775417245263603>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000064> <http://purl.obolibrary.org/obo/OBI_0000025>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000023> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000025> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000064> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000025> <http://purl.obolibrary.org/obo/BFO_0000023>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775417245263603>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000064> <http://purl.obolibrary.org/obo/OBI_0000025>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000023> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000025> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000064> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000025> <http://purl.obolibrary.org/obo/BFO_0000023>) }
Done.
",1,0.16901254653930664,0.043015480041503906,9.371790409088135
ego.epigenome-ontology.1.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001074> <http://purl.obolibrary.org/obo/BFO_0000004>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775426510750703>) VersionIRI(<null>))) [Axioms: 12 Logical Axioms: 12] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000047> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000312> <http://purl.obolibrary.org/obo/OBI_0000094>)) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000968> <http://purl.obolibrary.org/obo/OBI_0000047>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000040> <A_TOP>) SubClassOf(ObjectIntersectionOf(<_A1> <http://purl.obolibrary.org/obo/BFO_0000040>) <http://purl.obolibrary.org/obo/OBI_0000047>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000968> <A_TOP>) SubClassOf(<_A1> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000312> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001074> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001074> <http://purl.obolibrary.org/obo/OBI_0000968>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000047> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000047> <http://purl.obolibrary.org/obo/BFO_0000040>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000312> <http://purl.obolibrary.org/obo/OBI_0000094>) <_A1>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775426510750703>) VersionIRI(<null>))) [Axioms: 12 Logical Axioms: 12] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000047> ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000312> <http://purl.obolibrary.org/obo/OBI_0000094>)) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000968> <http://purl.obolibrary.org/obo/OBI_0000047>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000040> <A_TOP>) SubClassOf(ObjectIntersectionOf(<_A1> <http://purl.obolibrary.org/obo/BFO_0000040>) <http://purl.obolibrary.org/obo/OBI_0000047>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000968> <A_TOP>) SubClassOf(<_A1> <A_TOP>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000312> <A_TOP>) <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001074> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0001074> <http://purl.obolibrary.org/obo/OBI_0000968>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000047> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OBI_0000047> <http://purl.obolibrary.org/obo/BFO_0000040>) SubClassOf(ObjectSomeValuesFrom(<http://purl.obolibrary.org/obo/OBI_0000312> <http://purl.obolibrary.org/obo/OBI_0000094>) <_A1>) }
Done.
",1,0.17186236381530762,0.0429387092590332,8.99924635887146
enm.enanomapper.14.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OAE_0004190> <http://purl.obolibrary.org/obo/OAE_0001473>)
Ontology size: 1
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775436834640103>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OAE_0003250> <http://purl.obolibrary.org/obo/OAE_0001473>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0003250> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0001473> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775436834640103>) VersionIRI(<null>))) [Axioms: 3 Logical Axioms: 3] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OAE_0003250> <http://purl.obolibrary.org/obo/OAE_0001473>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0003250> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0001473> <A_TOP>) }
Done.
",2,0.07085490226745605,0.0322575569152832,10.937220335006714
enm.enanomapper.14.owl.xml,2,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000272> <http://purl.obolibrary.org/obo/ENVO_00001995>)
Ontology size: 2
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775448790868603>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002016> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000272> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000271> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000272> <http://purl.obolibrary.org/obo/ENVO_01000271>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000271> <http://purl.obolibrary.org/obo/ENVO_00002016>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775448790868603>) VersionIRI(<null>))) [Axioms: 5 Logical Axioms: 5] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/ENVO_00002016> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000272> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000271> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000272> <http://purl.obolibrary.org/obo/ENVO_01000271>) SubClassOf(<http://purl.obolibrary.org/obo/ENVO_01000271> <http://purl.obolibrary.org/obo/ENVO_00002016>) }
Done.
",1,0.05680704116821289,0.041889190673828125,12.156075954437256
enm.enanomapper.14.owl.xml,3,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000413> <http://purl.obolibrary.org/obo/OAE_0000476>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775460167455603>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000413> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000413> <http://purl.obolibrary.org/obo/OAE_0000596>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000596> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000593> <http://purl.obolibrary.org/obo/OAE_0000557>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000593> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000596> <http://purl.obolibrary.org/obo/OAE_0000593>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000557> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775460167455603>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000413> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000413> <http://purl.obolibrary.org/obo/OAE_0000596>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000596> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000593> <http://purl.obolibrary.org/obo/OAE_0000557>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000593> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000596> <http://purl.obolibrary.org/obo/OAE_0000593>) SubClassOf(<http://purl.obolibrary.org/obo/OAE_0000557> <A_TOP>) }
Done.
",1,0.08834290504455566,0.03882336616516113,10.837862491607666
enm.enanomapper.14.owl.xml,4,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_193> <http://purl.obolibrary.org/obo/CHEBI_23367>)
Ontology size: 5
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775471236375903>) VersionIRI(<null>))) [Axioms: 11 Logical Axioms: 11] First 20 axioms: {SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_1896> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_707> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_707> <http://purl.bioontology.org/ontology/npo#NPO_1896>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_1895> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_1896> <http://purl.bioontology.org/ontology/npo#NPO_1895>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_589> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_905> <http://purl.bioontology.org/ontology/npo#NPO_707>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_905> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_193> <http://purl.bioontology.org/ontology/npo#NPO_589>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_193> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_589> <http://purl.bioontology.org/ontology/npo#NPO_905>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775471236375903>) VersionIRI(<null>))) [Axioms: 11 Logical Axioms: 11] First 20 axioms: {SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_1896> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_707> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_707> <http://purl.bioontology.org/ontology/npo#NPO_1896>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_1895> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_1896> <http://purl.bioontology.org/ontology/npo#NPO_1895>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_589> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_905> <http://purl.bioontology.org/ontology/npo#NPO_707>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_905> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_193> <http://purl.bioontology.org/ontology/npo#NPO_589>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_193> <A_TOP>) SubClassOf(<http://purl.bioontology.org/ontology/npo#NPO_589> <http://purl.bioontology.org/ontology/npo#NPO_905>) }
Done.
",1,0.11421751976013184,0.0420687198638916,11.407243013381958
enm.enanomapper.14.owl.xml,5,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0006757> <http://purl.obolibrary.org/obo/BFO_0000001>)
Ontology size: 3
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775483407517603>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0001639> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0001639> <http://www.ebi.ac.uk/efo/EFO_0000322>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0006757> <http://www.ebi.ac.uk/efo/EFO_0001639>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000040> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0000322> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0006757> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0000322> <http://purl.obolibrary.org/obo/BFO_0000040>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775483407517603>) VersionIRI(<null>))) [Axioms: 7 Logical Axioms: 7] First 20 axioms: {SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0001639> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0001639> <http://www.ebi.ac.uk/efo/EFO_0000322>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0006757> <http://www.ebi.ac.uk/efo/EFO_0001639>) SubClassOf(<http://purl.obolibrary.org/obo/BFO_0000040> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0000322> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0006757> <A_TOP>) SubClassOf(<http://www.ebi.ac.uk/efo/EFO_0000322> <http://purl.obolibrary.org/obo/BFO_0000040>) }
Done.
",1,0.06235766410827637,0.03281664848327637,12.81330943107605
fb-sp.fly-taxonomy.7.owl.xml,1,"Use just_based
Loading ontology..
done loading ontology.
Building observation and TBox based on justification.
Observation: SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000719> <http://purl.obolibrary.org/obo/FBsp_00001050>)
Ontology size: 15
Converting...
Ignored axioms (since not in EL): 0
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775494619200403>) VersionIRI(<null>))) [Axioms: 31 Logical Axioms: 31] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000719> <http://purl.obolibrary.org/obo/FBsp_00001072>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001072> <http://purl.obolibrary.org/obo/FBsp_00001071>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001065> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001064> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001065> <http://purl.obolibrary.org/obo/FBsp_00001064>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001064> <http://purl.obolibrary.org/obo/FBsp_00001062>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000457> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001072> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001071> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001070> <http://purl.obolibrary.org/obo/FBsp_00001069>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001069> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001067> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001063> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001069> <http://purl.obolibrary.org/obo/FBsp_00001068>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001054> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000457> <http://purl.obolibrary.org/obo/FBsp_00001054>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001062> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001071> <http://purl.obolibrary.org/obo/FBsp_00001070>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001056> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001066> <A_TOP>) }
Ontology(OntologyID(OntologyIRI(<urn:unnamed:ontology#ont775494619200403>) VersionIRI(<null>))) [Axioms: 31 Logical Axioms: 31] First 20 axioms: {SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000719> <http://purl.obolibrary.org/obo/FBsp_00001072>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001072> <http://purl.obolibrary.org/obo/FBsp_00001071>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001065> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001064> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001065> <http://purl.obolibrary.org/obo/FBsp_00001064>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001064> <http://purl.obolibrary.org/obo/FBsp_00001062>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000457> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001072> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001071> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001070> <http://purl.obolibrary.org/obo/FBsp_00001069>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001069> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001067> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001063> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001069> <http://purl.obolibrary.org/obo/FBsp_00001068>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001054> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00000457> <http://purl.obolibrary.org/obo/FBsp_00001054>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001062> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001071> <http://purl.obolibrary.org/obo/FBsp_00001070>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001056> <A_TOP>) SubClassOf(<http://purl.obolibrary.org/obo/FBsp_00001066> <A_TOP>) }
Done.
",1,0.18266963958740234,0.04301023483276367,8.800196886062622
